key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
2013-06-22 00:32:00.000000145,9.5,2013-06-22 00:32:00 UTC,-73.984612,40.744727000000005,-74.009007,40.738165,5
2013-10-26 08:10:00.00000025,4.0,2013-10-26 08:10:00 UTC,-73.976745,40.754324,-73.980767,40.750265,1
2015-04-21 09:24:13.0000004,13.0,2015-04-21 09:24:13 UTC,-73.99528503417969,40.73093795776367,-73.98140716552734,40.75819396972656,1
2014-10-24 00:47:40.0000003,6.5,2014-10-24 00:47:40 UTC,-73.926466,40.698029,-73.917236,40.688965,2
2010-11-15 10:08:00.000000164,9.7,2010-11-15 10:08:00 UTC,-73.97383,40.783893,-73.966122,40.758115000000004,5
2013-07-21 17:11:00.000000180,14.5,2013-07-21 17:11:00 UTC,-73.998347,40.723615,-73.967043,40.765702000000005,1
2011-05-29 22:22:00.00000088,8.1,2011-05-29 22:22:00 UTC,-74.009003,40.704190000000004,-74.004953,40.720225,1
2011-10-27 14:41:00.00000020,7.7,2011-10-27 14:41:00 UTC,-73.984387,40.7469,-73.977563,40.759327,1
2013-04-14 06:51:45.0000001,7.5,2013-04-14 06:51:45 UTC,-73.976159,40.736221,-73.977182,40.751998,1
2013-07-22 23:04:03.0000002,7.5,2013-07-22 23:04:03 UTC,-73.991318,40.716976,-73.979405,40.73577,2
2013-11-11 23:16:00.00000086,16.5,2013-11-11 23:16:00 UTC,-73.963432,40.774652,-73.963565,40.798446999999996,4
2011-05-29 13:11:00.000000137,5.3,2011-05-29 13:11:00 UTC,-73.94709,40.779309999999995,-73.93254499999999,40.794717999999996,1
2012-01-21 16:14:00.00000026,4.9,2012-01-21 16:14:00 UTC,-73.98806,40.737961999999996,-73.978757,40.74484,5
2009-03-20 09:10:38.0000003,20.5,2009-03-20 09:10:38 UTC,-73.974314,40.783421000000004,-74.016504,40.704708000000004,4
2013-12-26 14:45:33.0000003,3.5,2013-12-26 14:45:33 UTC,-73.902097,40.763719,-73.90225,40.763566,1
2009-08-15 08:51:00.00000097,9.3,2009-08-15 08:51:00 UTC,-73.994505,40.751568,-74.004028,40.72383,1
2011-04-02 07:11:11.0000001,4.9,2011-04-02 07:11:11 UTC,-73.99022,40.729024,-73.98670600000001,40.739917,1
2011-10-25 16:06:51.0000001,6.1,2011-10-25 16:06:51 UTC,-73.969675,40.762827,-73.971243,40.750877,1
2009-02-25 19:20:00.0000007,17.9,2009-02-25 19:20:00 UTC,-74.001437,40.746365000000004,-73.99498100000001,40.680621,1
2009-03-05 23:19:44.0000001,7.7,2009-03-05 23:19:44 UTC,-73.969766,40.750719000000004,-73.98577900000001,40.727077,1
2012-10-23 20:37:20.0000005,13.5,2012-10-23 20:37:20 UTC,-73.991208,40.735045,-73.98208699999999,40.773998999999996,2
2014-11-22 12:20:00.00000027,5.5,2014-11-22 12:20:00 UTC,-73.953682,40.779247,-73.944,40.791282,2
2009-10-20 23:54:00.00000083,4.1,2009-10-20 23:54:00 UTC,-73.96005500000001,40.762159999999994,-73.95229499999999,40.772953,2
2010-03-27 20:06:00.00000023,6.9,2010-03-27 20:06:00 UTC,-73.98711,40.751837,-73.991817,40.745208,1
2012-06-20 20:45:00.000000192,5.3,2012-06-20 20:45:00 UTC,-73.96770500000001,40.765757,-73.97016500000001,40.75795,1
2014-08-16 23:07:58.0000003,8.5,2014-08-16 23:07:58 UTC,-73.955497,40.779621999999996,-73.945918,40.804536999999996,1
2009-02-01 23:18:00.000000145,9.3,2009-02-01 23:18:00 UTC,-73.97242,40.786097,-74.004142,40.742573,2
2009-06-05 12:13:06.0000006,9.3,2009-06-05 12:13:06 UTC,-73.974532,40.75673,-73.977152,40.772657,1
2010-10-04 20:26:37.0000001,12.1,2010-10-04 20:26:37 UTC,-74.00889699999999,40.719347,-73.983807,40.775434999999995,1
2011-11-14 22:54:00.00000046,5.3,2011-11-14 22:54:00 UTC,-74.005907,40.745658,-73.992398,40.763875,1
2013-02-25 21:18:00.00000060,10.0,2013-02-25 21:18:00 UTC,-74.007992,40.745295,-73.97564799999999,40.74907,5
2013-03-25 19:23:12.0000004,7.0,2013-03-25 19:23:12 UTC,-73.982378,40.768638,-73.994505,40.755911,1
2011-04-22 01:51:00.000000124,5.3,2011-04-22 01:51:00 UTC,-73.99874799999999,40.734675,-73.98564,40.742197999999995,1
2012-10-17 22:33:27.0000006,6.5,2012-10-17 22:33:27 UTC,-73.990504,40.686634999999995,-73.9796,40.677704999999996,1
2013-11-02 20:24:04.0000005,5.5,2013-11-02 20:24:04 UTC,-73.990087,40.746717,-73.991496,40.735603999999995,1
2014-06-17 18:27:00.00000016,29.0,2014-06-17 18:27:00 UTC,-73.979955,40.760659999999994,-73.940125,40.838716999999995,6
2012-03-05 06:33:00.00000048,9.3,2012-03-05 06:33:00 UTC,-73.982473,40.771892,-73.964485,40.806915000000004,3
2010-04-23 16:15:23.0000001,6.9,2010-04-23 16:15:23 UTC,-73.977796,40.751688,-73.994923,40.7281,1
2011-08-22 22:02:00.00000094,6.9,2011-08-22 22:02:00 UTC,-73.99015,40.74434,-74.005672,40.727185,3
2011-09-29 18:23:48.0000003,23.3,2011-09-29 18:23:48 UTC,-73.940849,40.839893,-73.995482,40.753003,3
2012-04-16 02:51:07.0000001,7.3,2012-04-16 02:51:07 UTC,-73.993061,40.682895,-73.98098399999999,40.664091,1
2014-03-10 06:29:56.0000001,25.5,2014-03-10 06:29:56 UTC,-73.97066099999999,40.796745,-74.007412,40.704836,1
2011-03-02 12:59:57.0000005,2.9,2011-03-02 12:59:57 UTC,-73.980449464339,40.75407369749,-73.973792944325,40.757159065313,1
2014-05-27 07:05:00.00000079,6.5,2014-05-27 07:05:00 UTC,-73.967355,40.803321999999994,-73.970437,40.78866,5
2009-06-12 11:21:00.000000109,31.450000000000006,2009-06-12 11:21:00 UTC,-73.87218,40.774012,-73.979385,40.763688,2
2010-08-21 12:06:58.0000002,7.7,2010-08-21 12:06:58 UTC,-73.977319,40.758386,-74.001416,40.740196000000005,1
2011-02-04 20:16:43.0000005,18.5,2011-02-04 20:16:43 UTC,-73.963651,40.754788,-73.998249,40.722817,2
2011-07-27 19:25:56.0000004,12.1,2011-07-27 19:25:56 UTC,-73.98005,40.76088,-73.945601,40.779532,1
2012-03-07 20:13:00.000000201,5.7,2012-03-07 20:13:00 UTC,-74.00073,40.731922,-73.99746,40.744927000000004,1
2013-09-22 22:29:17.0000002,4.0,2013-09-22 22:29:17 UTC,-73.956889,40.774853,-73.948228,40.774703,1
2014-01-28 11:10:00.00000034,9.0,2014-01-28 11:10:00 UTC,-73.975267,40.78727,-73.984072,40.770265,1
2014-07-22 18:35:00.000000254,16.5,2014-07-22 18:35:00 UTC,-73.99730799999999,40.722485,-73.941775,40.714667,5
2009-11-14 01:04:00.000000186,5.7,2009-11-14 01:04:00 UTC,-73.997157,40.764478000000004,-73.991507,40.751532,5
2011-08-06 22:56:00.000000124,9.7,2011-08-06 22:56:00 UTC,-73.99531999999999,40.739458,-73.967528,40.755732,2
2011-12-01 14:59:00.00000089,7.3,2011-12-01 14:59:00 UTC,-73.971292,40.795262,-73.987095,40.775587,1
2012-09-17 17:42:00.00000095,6.0,2012-09-17 17:42:00 UTC,-73.968952,40.760995,-73.98205300000001,40.766417,1
2009-08-11 08:39:00.0000002,16.1,2009-08-11 08:39:00 UTC,-74.014675,40.717108,-73.979332,40.749867,5
2011-03-20 13:20:00.000000156,15.7,2011-03-20 13:20:00 UTC,-73.97372,40.67893,-73.985858,40.7439,2
2014-05-31 11:42:00.000000158,13.5,2014-05-31 11:42:00 UTC,-74.008575,40.71399,-73.984065,40.754591999999995,1
2014-07-19 03:17:32.0000001,27.0,2014-07-19 03:17:32 UTC,-73.996515,40.763457,-73.918502,40.870484999999995,1
2010-05-17 00:18:24.0000003,9.7,2010-05-17 00:18:24 UTC,-73.98800200000001,40.721329,-73.990927,40.750209999999996,3
2012-04-04 12:33:00.00000071,4.9,2012-04-04 12:33:00 UTC,-73.980772,40.733667,-73.99287700000001,40.739546999999995,1
2013-06-22 23:41:00.000000202,9.0,2013-06-22 23:41:00 UTC,-73.98599,40.73489,-73.96218,40.759409999999995,1
2013-11-01 09:33:00.0000003,5.0,2013-11-01 09:33:00 UTC,-73.98267,40.766575,-73.98114,40.7598,3
2015-03-05 10:17:42.0000005,11.5,2015-03-05 10:17:42 UTC,-73.9796371459961,40.7334098815918,-73.9803695678711,40.75070571899415,1
2009-01-07 22:21:23.0000005,8.2,2009-01-07 22:21:23 UTC,-73.982624,40.763016,-73.983835,40.739079,1
2011-08-21 14:45:21.0000004,8.1,2011-08-21 14:45:21 UTC,-73.955962,40.782131,-73.975948,40.754734,1
2011-09-09 08:56:11.0000001,12.5,2011-09-09 08:56:11 UTC,-73.96602299999999,40.763697,-73.96123399999999,40.806531,1
2013-01-29 21:57:51.0000006,7.5,2013-01-29 21:57:51 UTC,-73.962377,40.770545,-73.98863,40.774303,2
2014-09-03 08:06:00.000000158,12.5,2014-09-03 08:06:00 UTC,-73.972027,40.745702,-73.98384,40.761987,1
2009-03-29 16:47:30.0000001,10.9,2009-03-29 16:47:30 UTC,-73.949524,40.780803999999996,-73.977714,40.745619,1
2012-10-11 18:20:53.0000003,9.0,2012-10-11 18:20:53 UTC,-73.93908499999999,40.748241,-73.92738299999999,40.738079,1
2012-06-01 09:48:05.0000002,12.5,2012-06-01 09:48:05 UTC,-74.00745,40.715697,-73.988826,40.74306,1
2011-06-30 13:42:00.000000154,6.1,2011-06-30 13:42:00 UTC,-73.96943,40.762357,-73.959682,40.776722,1
2012-02-10 23:42:00.000000139,8.5,2012-02-10 23:42:00 UTC,-73.976975,40.784957,-73.949212,40.802692,1
2012-10-30 16:38:00.00000056,16.5,2012-10-30 16:38:00 UTC,-73.979677,40.721392,-73.990157,40.684175,1
2013-05-20 20:00:49.0000001,14.0,2013-05-20 20:00:49 UTC,-73.96813,40.787468,-73.977246,40.749968,1
2013-11-02 21:59:00.000000134,28.5,2013-11-02 21:59:00 UTC,-73.988895,40.72313,-73.939175,40.816427000000004,1
2014-08-11 10:13:04.0000003,10.5,2014-08-11 10:13:04 UTC,-73.978115,40.761906,-73.983661,40.752903,1
2010-01-09 16:22:00.000000135,6.5,2010-01-09 16:22:00 UTC,-73.969528,40.795182000000004,-73.95129,40.785595,5
2014-08-10 08:05:20.0000001,4.5,2014-08-10 08:05:20 UTC,-73.997989,40.751111,-73.998652,40.758412,1
2014-08-09 13:24:00.00000047,9.5,2014-08-09 13:24:00 UTC,-74.005833,40.737021999999996,-73.99718,40.727265,2
2009-04-24 08:39:09.0000002,6.9,2009-04-24 08:39:09 UTC,-73.95858199999999,40.769036,-73.96367099999999,40.756324,1
2010-10-23 20:56:00.000000133,7.7,2010-10-23 20:56:00 UTC,-74.00555,40.740815000000005,-73.994443,40.748643,1
2011-06-18 11:04:00.00000074,8.1,2011-06-18 11:04:00 UTC,-74.007025,40.71601,-73.997088,40.741367,1
2015-03-09 18:55:46.0000004,8.0,2015-03-09 18:55:46 UTC,-73.99240112304686,40.74539566040039,-73.98880767822266,40.73115158081055,1
2014-12-22 20:12:53.0000006,7.0,2014-12-22 20:12:53 UTC,-73.98043100000001,40.753823,-73.996707,40.736571000000005,1
2009-02-15 15:04:00.00000046,6.5,2009-02-15 15:04:00 UTC,-74.001988,40.740288,-74.000857,40.7576,3
2010-07-02 11:37:02.0000006,4.1,2010-07-02 11:37:02 UTC,-73.953769,40.766935,-73.95915,40.759572,2
2013-03-23 10:13:00.00000068,11.0,2013-03-23 10:13:00 UTC,-73.972165,40.746082,-73.995317,40.717495,6
2009-03-26 21:20:00.00000020,14.5,2009-03-26 21:20:00 UTC,-74.00835699999999,40.711915000000005,-73.947383,40.726463,2
2010-02-17 21:33:00.00000036,6.5,2010-02-17 21:33:00 UTC,-73.98770999999999,40.741642999999996,-73.96981,40.754533,1
2013-07-13 21:16:20.0000002,9.5,2013-07-13 21:16:20 UTC,-73.98429200000001,40.740202000000004,-73.980967,40.721109999999996,2
2010-02-06 10:23:32.0000003,16.5,2010-02-06 10:23:32 UTC,-74.004989,40.740884,-73.986227,40.670851,1
2011-08-16 22:42:00.000000109,16.9,2011-08-16 22:42:00 UTC,-74.01409,40.713848,-73.97853,40.75074,1
2009-07-23 09:24:23.0000001,7.3,2009-07-23 09:24:23 UTC,-73.980749,40.745682,-74.00144300000001,40.740147,1
2010-03-26 14:41:31.0000003,6.5,2010-03-26 14:41:31 UTC,-73.995253,40.740004,-73.98617800000001,40.755528999999996,1
2010-10-30 17:31:00.00000089,3.3,2010-10-30 17:31:00 UTC,-73.97949200000001,40.756091999999995,-73.982285,40.751387,1
2012-05-02 00:12:41.0000001,4.9,2012-05-02 00:12:41 UTC,-74.004063,40.733044,-74.000902,40.739039,1
2009-02-03 18:58:00.00000033,4.5,2009-02-03 18:58:00 UTC,-73.966778,40.753462,-73.976775,40.745490000000004,2
2010-06-22 00:14:00.00000099,3.7,2010-06-22 00:14:00 UTC,-73.98475,40.769688,-73.985178,40.77295,1
2011-08-10 07:53:28.0000003,8.5,2011-08-10 07:53:28 UTC,-73.977129,40.743229,-73.982967,40.760851,1
2011-09-16 08:52:42.0000003,7.3,2011-09-16 08:52:42 UTC,-73.956,40.7818,-73.9704,40.7621,1
2012-06-07 03:31:49.0000001,8.5,2012-06-07 03:31:49 UTC,-73.989325,40.718371999999995,-73.951776,40.714027,4
2014-04-12 19:27:43.0000002,7.5,2014-04-12 19:27:43 UTC,-73.962526,40.804963,-73.951234,40.794027,1
2015-05-14 22:17:52.0000002,11.0,2015-05-14 22:17:52 UTC,-73.98280334472656,40.762062072753906,-73.99219512939453,40.7410774230957,2
2010-03-30 19:52:14.0000006,6.9,2010-03-30 19:52:14 UTC,-73.952123,40.798583,-73.970586,40.785857,1
2011-11-05 11:42:00.000000255,9.3,2011-11-05 11:42:00 UTC,-73.974337,40.747246999999994,-74.002022,40.735005,1
2012-02-23 11:16:31.0000006,18.1,2012-02-23 11:16:31 UTC,-74.00809,40.704134,-73.97228,40.765205,1
2009-08-21 13:30:36.0000001,11.3,2009-08-21 13:30:36 UTC,-73.994663,40.740154,-73.97021600000001,40.784012,1
2009-10-24 19:49:34.0000004,6.5,2009-10-24 19:49:34 UTC,-73.98182299999999,40.750569,-73.967098,40.764435999999996,1
2012-05-17 02:22:00.00000036,8.1,2012-05-17 02:22:00 UTC,-73.997475,40.721012,-74.014847,40.71051,5
2014-02-18 16:57:00.000000161,13.0,2014-02-18 16:57:00 UTC,-73.974393,40.731165000000004,-73.967547,40.763287,1
2014-08-18 08:49:51.0000001,11.5,2014-08-18 08:49:51 UTC,-73.973927,40.754665,-73.995014,40.743983,1
2009-01-19 21:37:31.0000001,3.8,2009-01-19 21:37:31 UTC,-73.98498599999999,40.761004,-73.993225,40.764427000000005,1
2011-03-13 13:54:18.0000002,11.3,2011-03-13 13:54:18 UTC,-73.98233,40.739389,-73.991978,40.749484,1
2011-04-23 01:57:09.0000002,8.1,2011-04-23 01:57:09 UTC,-73.99056999999999,40.718736,-73.949405,40.713832000000004,2
2012-07-24 23:17:46.0000001,9.3,2012-07-24 23:17:46 UTC,-74.000721,40.732089,-73.96706800000001,40.760546000000005,1
2012-10-23 07:57:00.000000129,56.8,2012-10-23 07:57:00 UTC,-73.988152,40.740111999999996,-73.78235500000001,40.646727,2
2012-11-12 16:53:42.0000003,56.8,2012-11-12 16:53:42 UTC,-73.783388,40.648561,-73.982778,40.76155,2
2010-06-29 00:50:33.0000001,17.3,2010-06-29 00:50:33 UTC,-73.968108,40.800461999999996,-74.009208,40.725983,1
2011-02-14 15:14:00.00000067,6.1,2011-02-14 15:14:00 UTC,-73.97238,40.749527,-73.990638,40.745328,1
2011-10-31 07:54:00.000000141,5.7,2011-10-31 07:54:00 UTC,-73.997513,40.74118,-73.985012,40.750567,2
2012-01-18 23:41:41.0000003,11.7,2012-01-18 23:41:41 UTC,-73.991139,40.727676,-73.972465,40.689639,1
2012-05-25 14:39:00.000000194,9.3,2012-05-25 14:39:00 UTC,-74.004387,40.730959999999996,-73.99410300000001,40.757327000000004,1
2012-06-17 04:07:00.00000051,10.9,2012-06-17 04:07:00 UTC,-74.00479200000001,40.741512,-73.988697,40.717427,3
2014-09-18 19:23:54.0000003,8.0,2014-09-18 19:23:54 UTC,-73.966179,40.794815,-73.981166,40.773662,1
2010-06-30 14:17:07.0000004,12.9,2010-06-30 14:17:07 UTC,-73.954154,40.764129,-73.993356,40.751290000000004,1
2014-01-02 10:21:22.0000002,4.0,2014-01-02 10:21:22 UTC,-73.99969499999999,40.74351,-73.994505,40.750840000000004,1
2015-05-31 14:10:51.0000004,7.0,2015-05-31 14:10:51 UTC,-73.9744644165039,40.79060363769531,-73.96166229248048,40.78042602539063,1
2011-02-06 16:56:00.0000009,4.9,2011-02-06 16:56:00 UTC,-73.968907,40.712685,-73.987243,40.724998,4
2013-12-09 16:32:00.000000106,3.5,2013-12-09 16:32:00 UTC,-73.986335,40.745709999999995,-73.975362,40.758257,4
2014-09-12 12:47:11.0000002,12.0,2014-09-12 12:47:11 UTC,-73.960091,40.770338,-73.974252,40.793292,2
2014-09-27 00:41:00.00000061,27.83,2014-09-27 00:41:00 UTC,-73.97793,40.745909999999995,-73.902,40.76998,3
2010-05-18 01:36:00.00000054,14.9,2010-05-18 01:36:00 UTC,-74.00209,40.739525,-73.94494,40.718472,3
2011-07-05 12:10:03.0000003,36.1,2011-07-05 12:10:03 UTC,-73.870835,40.773785,-73.88216,40.640656,1
2013-06-21 02:41:00.00000075,13.0,2013-06-21 02:41:00 UTC,-74.007592,40.741005,-73.967572,40.752092,2
2013-12-31 15:51:46.0000003,6.5,2013-12-31 15:51:46 UTC,-74.007597,40.742940000000004,-73.992725,40.763378,1
2011-02-28 14:14:27.0000001,6.5,2011-02-28 14:14:27 UTC,-74.007161,40.728386,-73.990399,40.734768,1
2014-12-18 18:23:00.00000064,23.5,2014-12-18 18:23:00 UTC,-73.995295,40.726082,-73.981572,40.78286,2
2012-09-02 07:15:24.0000001,14.5,2012-09-02 07:15:24 UTC,-73.874214,40.77332,-73.934152,40.803134,1
2012-09-30 03:59:25.0000004,21.0,2012-09-30 03:59:25 UTC,-74.016642,40.727357,-73.985489,40.759248,1
2012-10-22 14:15:00.000000185,4.0,2012-10-22 14:15:00 UTC,-73.9739,40.794182,-73.96876999999999,40.796857,1
2009-12-02 17:54:00.000000103,9.3,2009-12-02 17:54:00 UTC,-74.00856,40.72048,-73.985927,40.735172999999996,5
2011-09-12 01:42:03.0000001,5.7,2011-09-12 01:42:03 UTC,-73.99121,40.744867,-73.982466,40.734588,1
2012-07-03 07:42:00.0000007,5.7,2012-07-03 07:42:00 UTC,-73.988132,40.769687,-73.992168,40.759057,1
2009-05-29 09:53:56.0000005,7.3,2009-05-29 09:53:56 UTC,-73.970228,40.752514,-73.96929,40.761187,1
2010-03-25 10:50:14.0000004,4.9,2010-03-25 10:50:14 UTC,-73.96922099999999,40.760032,-73.979451,40.751562,2
2014-09-17 18:30:56.0000001,17.0,2014-09-17 18:30:56 UTC,-73.952984,40.674575,-73.936379,40.712992,1
2015-04-06 10:47:53.0000005,5.0,2015-04-06 10:47:53 UTC,-73.9840087890625,40.75887680053711,-73.99149322509766,40.750091552734375,1
2009-03-02 17:58:00.00000079,11.7,2009-03-02 17:58:00 UTC,-73.971278,40.751115000000006,-73.98161999999999,40.771935,1
2009-05-03 10:42:00.00000022,10.5,2009-05-03 10:42:00 UTC,-73.992573,40.753575,-73.99900500000001,40.723118,2
2011-03-06 12:03:14.0000001,5.7,2011-03-06 12:03:14 UTC,-73.98655699999999,40.745783,-73.994545,40.729995,0
2013-02-05 18:47:59.0000003,55.25,2013-02-05 18:47:59 UTC,-73.972626,40.757939,-74.031817,40.752986,1
2013-04-20 11:38:42.0000001,7.5,2013-04-20 11:38:42 UTC,-73.993038,40.748284999999996,-74.008689,40.738245,2
2013-01-23 12:53:00.000000122,17.5,2013-01-23 12:53:00 UTC,-73.992,40.731882,-73.96531,40.76885,1
2011-12-19 15:50:31.0000002,4.9,2011-12-19 15:50:31 UTC,-73.97995999999999,40.783583,-73.972036,40.792567,1
2012-10-02 11:06:19.0000005,11.5,2012-10-02 11:06:19 UTC,-73.996747,40.729746,-73.98217700000001,40.755627000000004,1
2014-03-21 07:15:28.0000002,7.5,2014-03-21 07:15:28 UTC,-73.988807,40.774088,-73.98266,40.757418,1
2014-07-30 12:06:00.00000050,11.0,2014-07-30 12:06:00 UTC,-73.99284499999999,40.758221999999996,-74.00605,40.733145,1
2010-03-02 13:32:38.0000003,6.1,2010-03-02 13:32:38 UTC,-73.973854,40.789801000000004,-73.977589,40.778738,1
2011-08-30 12:43:00.000000144,13.7,2011-08-30 12:43:00 UTC,-73.96765500000001,40.752185,-74.002775,40.718307,3
2010-03-10 00:26:15.0000001,10.5,2010-03-10 00:26:15 UTC,-73.964011,40.761069,-74.006733,40.744127,1
2013-05-07 19:41:53.0000003,12.5,2013-05-07 19:41:53 UTC,-74.008478,40.711517,-73.97963299999999,40.734883,1
2013-06-10 04:19:39.0000002,7.0,2013-06-10 04:19:39 UTC,-73.97578100000001,40.733290000000004,-73.992576,40.742728,1
2010-12-10 00:43:31.0000008,5.3,2010-12-10 00:43:31 UTC,-74.009845,40.705721000000004,-74.01702,40.706271,1
2011-04-06 23:19:00.00000057,5.3,2011-04-06 23:19:00 UTC,-73.976113,40.760553,-73.990137,40.758153,5
2013-06-26 17:20:00.00000064,6.0,2013-06-26 17:20:00 UTC,-73.975887,40.748795,-73.97147199999999,40.754884999999994,1
2014-06-09 09:00:00.00000031,16.5,2014-06-09 09:00:00 UTC,-73.954397,40.7842,-73.976225,40.759427,1
2009-03-16 23:47:05.0000001,5.8,2009-03-16 23:47:05 UTC,-73.98304399999999,40.762938,-73.970249,40.759576,1
2011-08-04 21:48:31.0000004,11.3,2011-08-04 21:48:31 UTC,-74.003935,40.738288,-73.963193,40.762074,2
2013-01-19 19:42:05.0000002,10.0,2013-01-19 19:42:05 UTC,-73.995067,40.740362,-73.986542,40.72997,2
2013-10-21 00:45:52.0000001,12.5,2013-10-21 00:45:52 UTC,-73.98988299999999,40.738493,-73.984596,40.703229,1
2009-06-22 12:46:00.00000027,8.9,2009-06-22 12:46:00 UTC,-73.984987,40.736455,-74.00981,40.726167,1
2010-11-05 02:11:00.00000057,6.1,2010-11-05 02:11:00 UTC,-73.984063,40.721003,-74.001447,40.73108,2
2012-06-02 15:47:00.00000060,5.3,2012-06-02 15:47:00 UTC,-74.008465,40.72002,-74.003342,40.722242,5
2012-07-19 18:05:07.0000004,28.5,2012-07-19 18:05:07 UTC,-73.78195,40.644675,-73.94400300000001,40.672205,1
2010-10-12 17:37:31.0000001,8.9,2010-10-12 17:37:31 UTC,-73.950734,40.785838,-73.965958,40.80468,1
2010-06-08 14:22:52.0000004,5.3,2010-06-08 14:22:52 UTC,-73.961014,40.760676000000004,-73.954365,40.769799,2
2014-04-12 11:17:13.0000001,8.0,2014-04-12 11:17:13 UTC,-73.98254399999999,40.771279,-73.995296,40.749753000000005,1
2015-04-13 18:18:57.0000005,10.5,2015-04-13 18:18:57 UTC,-73.98255920410156,40.760757446289055,-73.95818328857422,40.76869201660156,1
2011-08-20 05:12:40.0000002,6.9,2011-08-20 05:12:40 UTC,-73.9913,40.7237,-74.0112,40.7135,1
2013-05-28 23:11:00.000000114,9.0,2013-05-28 23:11:00 UTC,-73.99244499999999,40.726652,-73.97809000000001,40.751395,1
2014-04-13 05:25:00.00000037,7.0,2014-04-13 05:25:00 UTC,-73.936788,40.819887,-73.943985,40.807134999999995,3
2014-10-31 21:33:30.0000004,5.0,2014-10-31 21:33:30 UTC,-73.962262,40.767665,-73.953131,40.778222,1
2009-05-12 15:17:00.000000118,10.5,2009-05-12 15:17:00 UTC,-73.981002,40.782077,-73.988452,40.755593,5
2010-07-21 17:39:00.000000153,16.5,2010-07-21 17:39:00 UTC,-73.926793,40.744318,-73.982228,40.727742,1
2011-03-17 21:16:00.00000034,11.7,2011-03-17 21:16:00 UTC,-73.97888,40.752421999999996,-74.00626700000001,40.733508,5
2015-01-10 18:55:01.00000011,10.0,2015-01-10 18:55:01 UTC,-73.96538543701173,40.76107025146485,-73.95584869384766,40.7474021911621,1
2014-06-29 07:27:00.0000007,10.5,2014-06-29 07:27:00 UTC,-73.99475699999999,40.7183,-73.972327,40.746396999999995,1
2010-06-27 06:04:00.00000014,3.7,2010-06-27 06:04:00 UTC,-73.98751999999999,40.747508,-73.98047700000001,40.751445000000004,1
2011-10-26 19:55:00.000000165,15.3,2011-10-26 19:55:00 UTC,-73.871098,40.773733,-73.808188,40.774522999999995,2
2012-01-14 16:24:13.0000002,8.1,2012-01-14 16:24:13 UTC,-73.96940699999999,40.764294,-73.988609,40.7534,1
2009-01-06 10:53:36.0000004,6.9,2009-01-06 10:53:36 UTC,-73.137393,41.366138,-73.974598,40.751311,1
2014-01-13 17:02:48.0000001,13.0,2014-01-13 17:02:48 UTC,-73.96052399999999,40.764764,-73.97843,40.727799,1
2014-03-10 09:58:00.00000078,5.5,2014-03-10 09:58:00 UTC,-73.984895,40.72817,-73.98355699999999,40.738042,4
2014-12-14 11:01:17.0000002,5.0,2014-12-14 11:01:17 UTC,-73.980689,40.738353000000004,-73.973271,40.743629999999996,1
2009-02-12 06:41:30.0000002,6.1,2009-02-12 06:41:30 UTC,-73.990866,40.756004,-73.97160799999999,40.7625,1
2011-02-12 10:20:00.00000090,6.5,2011-02-12 10:20:00 UTC,-74.00108,40.731653,-73.989142,40.74754,1
2012-11-26 09:49:00.000000104,10.0,2012-11-26 09:49:00 UTC,-73.99415,40.751562,-73.98191,40.771707,1
2014-03-25 18:48:00.000000246,6.0,2014-03-25 18:48:00 UTC,-73.99385699999999,40.73592,-73.991475,40.727571999999995,1
2014-06-14 17:46:00.000000121,6.5,2014-06-14 17:46:00 UTC,-73.97349,40.748092,-73.975563,40.7604,2
2010-01-05 20:34:00.00000063,9.7,2010-01-05 20:34:00 UTC,-73.980018,40.756184999999995,-73.97233,40.784675,1
2013-01-08 07:47:00.00000098,13.5,2013-01-08 07:47:00 UTC,-73.95920799999999,40.779767,-73.99113299999999,40.750407,6
2014-07-15 20:43:01.0000002,15.5,2014-07-15 20:43:01 UTC,-73.998834,40.761209,-73.983564,40.721903000000005,1
2012-01-08 11:29:00.000000168,6.9,2012-01-08 11:29:00 UTC,-73.982945,40.744533000000004,-74.002678,40.72866,1
2013-01-01 02:23:00.000000247,13.5,2013-01-01 02:23:00 UTC,-73.97665500000001,40.75186,-73.98938299999999,40.723147,3
2013-11-22 00:32:40.0000003,3.5,2013-11-22 00:32:40 UTC,-74.012033,40.71533,-74.011588,40.71613,1
2014-08-21 07:18:35.0000003,8.0,2014-08-21 07:18:35 UTC,-73.99624399999999,40.743479,-74.009849,40.721484000000004,1
2009-09-06 21:25:59.0000001,8.1,2009-09-06 21:25:59 UTC,-73.994043,40.751702,-73.976979,40.743113,1
2010-06-27 23:44:00.000000147,7.7,2010-06-27 23:44:00 UTC,-73.98142,40.728892,-73.9761,40.752308,3
2010-01-17 11:02:00.00000091,15.7,2010-01-17 11:02:00 UTC,-73.95546999999999,40.804327,-74.006753,40.751338,2
2010-02-22 14:45:00.00000017,5.7,2010-02-22 14:45:00 UTC,-73.991755,40.769737,-73.987695,40.7562,1
2012-09-13 23:16:00.00000070,10.0,2012-09-13 23:16:00 UTC,-73.98485500000001,40.768496999999996,-74.002087,40.761137,2
2012-09-23 01:26:55.0000005,22.0,2012-09-23 01:26:55 UTC,-74.003889,40.7257,-73.938777,40.810829,2
